Timestep,Average Reward,C Loss,M Loss
100,-134.27621977792003,23513.1,52.9629
200,-100.28352029289971,13734.1,42.8065
300,-118.22452728467071,17788.8,44.5032
400,-99.870926845864105,12329.0,32.6053
500,-125.89379760194976,21585.7,37.1759
600,-107.86433526808607,15355.9,36.7476
700,-58.240936425780291,5014.15,31.4817
800,-89.567853581903776,11623.9,39.2371
900,-84.408131546316966,10953.6,25.2584
1000,-100.09707575733972,14173.0,33.994
1100,-98.261386097895951,13997.4,24.8499
1200,-98.802374103836087,13902.5,35.0229
1300,-122.88120746490266,19779.5,41.5928
1400,-119.4481102324815,18331.4,28.8022
1500,-139.25975381705294,24729.7,35.7409
1600,-74.330704758747459,7442.19,34.8636
1700,-98.579338847967847,12586.9,39.6327
1800,-139.87409518022017,23819.3,51.7765
1900,-111.01451369882798,19744.4,37.6327
2000,-102.93383149585203,15296.0,33.8117
2100,-153.30986006979742,30598.2,44.9236
2200,-131.64971926887813,21916.1,34.9786
2300,-99.132194377413583,13189.7,37.2649
2400,-117.76843613793662,21132.0,41.3795
2500,-135.67431193116875,21093.3,44.1287
2600,-151.16825161276012,28696.2,50.1805
2700,-139.91609641957572,22373.1,35.1968
2800,-129.45102100357045,21740.4,40.6398
2900,-116.54752265975112,17809.3,47.164
3000,-104.40338685661436,15920.2,28.6669
3100,-103.51473742152797,16426.8,29.6484
3200,-119.27687890436182,17441.0,38.7554
3300,-110.96235495855321,16925.0,36.5462
3400,-99.144672060397738,15098.5,26.2704
3500,-105.45739959301098,19143.4,38.0255
3600,-119.57216989173295,22564.4,38.5493
3700,-127.30546842293829,22280.1,33.796
3800,-122.61294226760691,20521.5,42.8364
3900,-124.68598772440016,18462.7,28.0279
4000,-150.69927140938427,28260.7,43.1534
4100,-97.607027580695544,12616.7,41.4584
4200,-102.16132024061861,13203.4,42.2722
4300,-114.992020174385,18332.0,41.4428
4400,-145.93897516881043,25887.3,48.661
4500,-117.03119548799071,17527.4,29.7106
4600,-109.10974607610349,16018.7,42.9623
4700,-79.795686656833269,8931.11,33.7603
4800,-63.833546880511136,5017.97,26.2278
4900,-138.12804520273249,24254.6,47.4739
5000,-89.160747414746353,11924.8,29.0828
5100,-99.495227270669034,14102.9,34.8541
5200,-91.934655899517253,12716.9,30.5295
5300,-116.07138142429238,16950.3,44.0603
5400,-106.14437442960657,14460.0,29.494
5500,-126.78204844719535,19347.9,39.9962
5600,-94.190398150325521,13052.4,33.4362
5700,-97.984391352032873,12550.2,39.3575
5800,-130.4421364975224,22458.7,51.1893
5900,-121.11727488245819,20312.5,44.233
6000,-137.65752986517529,23198.4,33.609
6100,-129.09289883476617,19612.5,19.4283
6200,-120.67768981536022,20174.9,45.2289
6300,-129.25208054544078,22014.6,63.4594
6400,-145.48208228372698,26349.5,34.8036
6500,-122.66325152718136,18032.6,40.5775
6600,-162.94989804643964,30090.4,54.6313
6700,-132.25050855198535,24314.8,52.0262
6800,-141.40075986234734,26255.6,35.6924
6900,-89.301346609145881,12348.2,26.9946
7000,-94.948845767652699,12932.7,35.6594
7100,-90.607710434625062,12389.7,36.7163
7200,-116.35891676192905,21116.4,44.2903
7300,-134.27085964148876,22675.5,53.8557
7400,-111.37538444273022,16623.2,39.3643
7500,-103.33200802056217,14585.7,30.3139
7600,-106.03721950233317,15288.8,34.878
7700,-128.30156571979199,21003.3,38.4411
7800,-90.391724039457671,13268.0,32.4672
7900,-82.833083229148983,8933.79,34.855
8000,-138.87333533336914,23248.5,57.2682
8100,-169.50876296725306,35727.2,51.6804
8200,-97.63283599957262,14903.5,35.8039
8300,-104.09815235937674,16515.7,39.9913
8400,-125.96044467736809,18679.7,58.5232
8500,-80.001204101416832,9770.95,31.0645
8600,-119.55287524446645,16419.5,19.4614
8700,-85.707029025073084,9959.45,29.9918
8800,-142.19506378364835,23772.4,27.3358
8900,-95.214846254016891,12947.5,36.5671
9000,-131.64827545428273,22108.2,54.832
9100,-119.6015864590827,19682.6,39.4251
9200,-133.82580709260924,23673.4,52.5952
9300,-105.5803476131499,13935.4,43.1236
9400,-135.87380982120314,22920.0,41.2108
9500,-112.96432938863393,19178.7,49.8353
9600,-138.54450842180907,25109.7,44.7185
9700,-131.84803998989685,22797.9,44.1242
9800,-64.289848439084665,5585.63,25.9562
9900,-126.80279603354862,18569.3,48.9947
10000,-166.10627219191244,30914.3,42.6013
10100,-131.64943053973948,22049.0,41.2359
10200,-140.5302173090773,24560.9,45.9382
10300,-126.5455214012223,20367.8,37.0528
10400,-81.406074539750179,10891.6,28.9768
10500,-111.57809287498274,18249.3,28.07
10600,-124.31770033871129,20070.9,33.9159
10700,-102.49396768876326,13846.4,37.6711
10800,-118.11758284559755,20287.5,55.4285
10900,-106.44943152287142,16278.7,40.3885
11000,-105.66330454730235,15055.8,44.7859
11100,-142.92051737037048,23998.9,43.5174
11200,-164.49204130400315,31188.5,52.2124
