Timestep,Average Reward,C Loss,M Loss
100,-0.6196625266426069,0.917202,0
200,-0.58000446795127059,0.402811,0
300,-0.29074619051746081,0.545137,0
400,-0.037739186636531231,0.457237,0
500,-0.15051803927412494,0.565168,0
600,-0.29704814076291208,0.194139,0
700,-0.13691539913082984,0.729226,0
800,-0.38430679878214208,0.090273,0
900,-0.041845657718913881,0.478815,0
1000,-0.25956435216571738,0.0523876,0
1100,-0.59593403582858484,0.136002,0
1200,-0.4980224760645845,0.120971,0
1300,-0.026688608917516152,0.0498389,0
1400,-0.40029804910103711,0.0710983,0
1500,-0.077674889552586751,0.0452136,0
1600,-0.37345857953535772,0.0961482,0
1700,-0.27081248472152952,0.392759,0
1800,-0.59206854846187251,0.108126,0
1900,-0.25910538188343557,0.277144,0
2000,-0.2155479150344673,0.0157439,0
2100,-0.33241011030042672,0.0368261,0
2200,-0.11042314335231675,0.00543907,0
2300,-0.33209243967450158,0.0649615,0
2400,-0.47954888303608945,0.0459586,0
2500,-0.32150554909823681,0.0135376,0
2600,-0.18711121858404287,0.00596607,0
2700,-0.54129307485307643,0.132274,0
2800,-0.052158539405692615,0.010866,0
2900,-0.047219368665259553,0.00719664,0
3000,-0.65457402239147311,0.163611,0
3100,-0.0092704647666855145,0.00716694,0
3200,-0.26453097307927875,0.0120866,0
3300,-0.6433104886358183,0.150073,0
3400,-0.42305523529530981,0.0454717,0
3500,-0.3654252994797727,0.0496809,0
3600,-0.118915701523947,0.00535953,0
3700,-0.55592214235357551,0.183209,0
3800,-0.11639539623417557,0.00695464,0
3900,-0.33424900653298095,0.0743579,0
4000,-0.17058337091916254,0.0170875,0
4100,-0.33300412550075792,0.0566328,0
4200,-0.47106738154467254,0.119507,0
4300,-0.60711815312861761,0.190381,0
4400,-0.27249410340653379,0.0261885,0
4500,-0.28454500064794969,0.0338252,0
4600,-0.45232530097752183,0.0994081,0
4700,-0.045804135486150387,0.00655631,0
4800,-0.22939592940995468,0.0225415,0
4900,-0.057021365793749175,0.0025664,0
5000,-0.50423874634316734,0.183517,0
5100,-0.068302219315616003,0.00410704,0
5200,-0.24349056628636973,0.0289839,0
5300,-0.43847914812161776,0.139692,0
5400,-0.27932690926973858,0.0388405,0
5500,-0.042243982970364344,0.00279253,0
5600,-0.47935792344385186,0.139889,0
5700,-0.2662506620680431,0.0177161,0
5800,-0.028656618940562394,0.00516408,0
