Timestep,Average Reward,C Loss,M Loss
10,-0.030300786033816075,0.0608278,0
20,-0.033373777843257652,0.00577636,0
30,-0.033867640055360318,0.200576,0
40,-0.028507152231851612,0.254889,0
50,-0.015437201507394189,0.404048,0
60,-0.031479606242684997,0.00737723,0
70,-0.035294243942814385,0.00649047,0
80,-0.027343040655210222,0.00812154,0
90,-0.027739485563765189,0.123485,0
100,-0.026600027293678802,0.297149,0
110,-0.015571057138814903,0.242281,0
120,-0.04506995887964621,0.00733856,0
130,-0.028832721258772353,0.209025,0
140,-0.038200257534655717,0.0908158,0
150,-0.017729463026622549,0.347018,0
160,-0.011885736508650904,0.000783958,0
170,-0.042238347724652306,0.040667,0
180,-0.039637351777410269,0.204373,0
190,-0.049678959833421042,0.00567289,0
200,-0.054000461776022801,0.0178655,0
210,-0.043807848427228756,0.0284981,0
220,-0.025674125606862903,0.00198263,0
230,-0.022964981846322296,0.0264454,0
240,-0.011167751129898974,0.188404,0
250,-0.027091405588952049,0.0188843,0
260,-0.018656320604505634,0.265405,0
270,-0.04182454597611128,0.21542,0
280,-0.05563755306004179,0.00763451,0
290,-0.013778997605263637,0.00768623,0
300,-0.022864213072846064,0.0304329,0
310,-0.041213766998919016,0.00841111,0
320,-0.039178446293363957,0.350549,0
330,-0.026682236205295244,0.00318083,0
340,-0.035298538217181485,0.00986602,0
350,-0.035438643022780145,0.0105105,0
360,-0.015092464651860846,0.15827,0
370,-0.031731208029458065,0.00657963,0
380,-0.035315358412039907,0.197985,0
390,-0.02875088363451922,0.00883812,0
400,-0.017605157561476382,0.0849381,0
410,-0.031178011852487354,0.0428543,0
420,-0.02154003238634513,0.0134238,0
430,-0.019025351936586461,0.0617075,0
440,-0.022785629714104749,0.0186234,0
450,-0.027314061069859348,0.00518058,0
460,-0.038850476882181552,0.0928679,0
470,-0.020147845716085265,0.0336303,0
480,-0.037971094777579477,0.099978,0
490,-0.061028630755917079,0.0256591,0
500,-0.035006393977640403,0.00464094,0
510,-0.015942172827856132,0.0527536,0
520,-0.039635198048903433,0.115756,0
530,-0.031374693867179566,0.00260919,0
540,-0.034256536536222286,0.00251134,0
550,-0.051780398926120366,0.00455831,0
560,-0.020713178421000716,0.00715814,0
570,-0.028054617522289282,0.00252797,0
580,-0.038860201776998685,0.199893,0
590,-0.033344544882494866,0.0738884,0
600,-0.022010085938661612,0.18634,0
610,-0.049171874485678592,0.00717728,0
620,-0.027636912317825345,0.0137583,0
630,-0.020845172412579251,0.00869127,0
640,-0.047023560646497986,0.00756069,0
650,-0.028003809616444005,0.047828,0
660,-0.042267165148389442,0.00310301,0
670,-0.066400672056669802,0.00871965,0
680,-0.034358028574420107,0.00693498,0
690,-0.021437923032279649,0.00239322,0
700,-0.043571019382390622,0.00413279,0
710,-0.048019521179170306,0.0127194,0
720,-0.051064700082226112,0.00668645,0
730,-0.037387843634721044,0.0844371,0
740,-0.039244339562450228,0.00367537,0
750,-0.040020965833982146,0.00399345,0
760,-0.012819403931559364,0.00189218,0
770,-0.021203705686979914,0.0543786,0
780,-0.032989048091536438,0.017335,0
790,-0.033982041198776784,0.0693775,0
800,-0.041252005410070652,0.00374894,0
810,-0.028814265162335363,0.0722512,0
820,-0.054091061988421021,0.0692738,0
830,-0.025252848041475252,0.00198227,0
840,-0.041909054824291761,0.00317094,0
850,-0.04433234036043994,0.00382608,0
860,-0.034603920309896653,0.139109,0
870,-0.026772224813235233,0.00674702,0
880,-0.02699276403208355,0.00399155,0
890,-0.032121244674188067,0.00323114,0
900,-0.033227277145801634,0.00449965,0
910,-0.050449927233161461,0.0316886,0
920,-0.019361585740893392,0.0147767,0
930,-0.055068234632310406,0.00838428,0
940,-0.022453897195485857,0.00571595,0
950,-0.014804683892135708,0.0573289,0
960,-0.030062335559987347,0.00687399,0
970,-0.01442043877069879,0.00135943,0
980,-0.023783514059685072,0.00694649,0
990,-0.01626518397855551,0.00102326,0
1000,-0.029637288787243105,0.00106121,0
1010,-0.020196934821576567,0.0550084,0
1020,-0.029768652113658818,0.00259896,0
1030,-0.048617904513840217,0.00946038,0
1040,-0.059605758567112213,0.0377776,0
1050,-0.013011411384186485,0.0151848,0
1060,-0.027856735795321625,0.016683,0
1070,-0.053274595665844734,0.00427113,0
1080,-0.033527566018057509,0.0449679,0
1090,-0.026582288086307471,0.0491051,0
1100,-0.0058968107282496695,0.000617862,0
1110,-0.03982145245325986,0.00565835,0
1120,-0.022425200613030081,0.00532144,0
1130,-0.033497908129762728,0.0106116,0
1140,-0.019330783634825759,0.00477859,0
1150,-0.03116108150027801,0.118778,0
1160,-0.022607900199206773,0.00643889,0
1170,-0.014619671161485054,0.00487175,0
1180,-0.056529583867633293,0.00480015,0
1190,-0.018748946306921484,0.00256001,0
1200,-0.016347845893323339,0.0337231,0
1210,-0.04345552866277759,0.0111216,0
1220,-0.03442598008207573,0.00423415,0
1230,-0.033068079799088913,0.0276368,0
1240,-0.031132876440299183,0.0172473,0
1250,-0.027638954618873439,0.00202895,0
1260,-0.05622689192787763,0.00533735,0
1270,-0.060575210637453344,0.00606731,0
1280,-0.028694106856896461,0.0116499,0
1290,-0.054874903390705179,0.00370919,0
1300,-0.030004316612128296,0.0045054,0
1310,-0.018939416435873366,0.085633,0
1320,-0.031176722052742578,0.0127893,0
1330,-0.056266521119917944,0.00289136,0
1340,-0.018352020190062584,0.00097671,0
1350,-0.03230281458100269,0.0130149,0
1360,-0.019100724379709007,0.00117801,0
1370,-0.034620610008698025,0.0177836,0
1380,-0.026267879227025531,0.0351509,0
1390,-0.021848034907181929,0.00612491,0
1400,-0.030859174800674245,0.00476134,0
1410,-0.054315925283674085,0.00539293,0
1420,-0.03044053685669092,0.00972014,0
1430,-0.020009396999950704,0.0435467,0
1440,-0.020032075563220599,0.00096675,0
1450,-0.046143838827117742,0.00381561,0
1460,-0.048774690916379045,0.00395411,0
1470,-0.02734462544164008,0.0167982,0
1480,-0.026938206237404227,0.00297345,0
1490,-0.039575375876489585,0.00183152,0
1500,-0.016380808655853625,0.00266124,0
1510,-0.024901445035797942,0.00824903,0
1520,-0.037932146731680404,0.00522817,0
1530,-0.016741096382639282,0.00205239,0
1540,-0.024858726480429916,0.0160336,0
1550,-0.0216175300069626,0.000771445,0
1560,-0.033194096626717892,0.00192495,0
1570,-0.018563085923837614,0.00613138,0
1580,-0.021787736956642746,0.0388986,0
1590,-0.039519018223455681,0.00354129,0
1600,-0.021222337310575635,0.00786512,0
1610,-0.026939874161971723,0.00132626,0
1620,-0.042237081744635543,0.00157711,0
1630,-0.051931899689617936,0.00644888,0
1640,-0.039591180628333174,0.00624764,0
1650,-0.033171686622822327,0.0170485,0
1660,-0.036209487429238914,0.00233661,0
1670,-0.02172279947382174,0.00768522,0
1680,-0.032906538476839366,0.00180262,0
1690,-0.028224350118951552,0.00202636,0
1700,-0.028492395856538337,0.00625251,0
1710,-0.023809768808020156,0.0139559,0
1720,-0.026771839778880663,0.0026765,0
1730,-0.015707169399705446,0.0401777,0
1740,-0.041181189734619608,0.00901583,0
1750,-0.017451824670866763,0.0435981,0
1760,-0.05053836706156685,0.00521516,0
1770,-0.020391163198061311,0.000833554,0
1780,-0.028852725129090418,0.00275022,0
1790,-0.025036389460202847,0.00323651,0
1800,-0.030161554202215529,0.00208943,0
1810,-0.024942218203305094,0.0226585,0
1820,-0.030254257387142224,0.0220884,0
1830,-0.020271581380976528,0.00376151,0
1840,-0.054426944491345185,0.00948636,0
1850,-0.045524544207248788,0.00314983,0
1860,-0.018847872450180544,0.00135451,0
1870,-0.01576344381268114,0.000358574,0
1880,-0.037652704532667128,0.00321206,0
1890,-0.037488763244589399,0.00234608,0
1900,-0.0080413003806292394,0.00162694,0
1910,-0.012857288173692468,0.00502061,0
1920,-0.045507963391448594,0.00243424,0
1930,-0.034440696579587975,0.00181638,0
1940,-0.021662625111257498,0.00283521,0
1950,-0.016644860065642045,0.0155255,0
1960,-0.034712091106090949,0.00144802,0
1970,-0.043819157498228581,0.00221654,0
1980,-0.012303643077936018,0.000270258,0
1990,-0.014547940306278656,0.000941116,0
2000,-0.029236086774939902,0.00511666,0
2010,-0.039009592041781518,0.00554767,0
2020,-0.048628772327610106,0.00389488,0
2030,-0.024250299439014661,0.000813701,0
2040,-0.041842495432207638,0.00166744,0
2050,-0.022661909474778884,0.00112843,0
2060,-0.032009795682949038,0.00355253,0
2070,-0.047923164223525425,0.00315572,0
2080,-0.030998007157859563,0.000868739,0
2090,-0.026030509876094798,0.00342098,0
2100,-0.021138201490002263,0.000539386,0
2110,-0.0079173402905169266,0.000218024,0
2120,-0.037914727214660167,0.00239746,0
2130,-0.02550102512299468,0.00224336,0
2140,-0.014244282764069752,0.00643893,0
2150,-0.033781502742339022,0.000573589,0
2160,-0.01023514262830395,0.000528944,0
2170,-0.0079813339186488655,0.0200776,0
2180,-0.0065622198580667229,0.000292896,0
2190,-0.036438163461834684,0.00137039,0
2200,-0.034957262868771974,0.00150138,0
2210,-0.035159287368196027,0.00244039,0
2220,-0.0055808880699715329,0.000326561,0
2230,-0.020040555228045771,0.0141762,0
2240,-0.031005471642644944,0.0219466,0
2250,-0.019472919782261393,0.0237038,0
2260,-0.020382517065016217,0.0167755,0
2270,-0.028191036746702668,0.00391928,0
2280,-0.03505628004479687,0.00438932,0
2290,-0.014495517457611634,0.00770925,0
2300,-0.015500353746623324,0.0160718,0
2310,-0.0032110507041086282,0.000639216,0
2320,-0.029297084007407402,0.00829674,0
2330,-0.022047846663944781,0.00796819,0
2340,-0.006002985007196416,0.000228091,0
2350,-0.013260320010544197,0.0005409,0
2360,-0.036219548747515845,0.00307377,0
2370,-0.018692679167978829,0.00268622,0
2380,-0.046725438479781244,0.0101801,0
2390,-0.0035398062277257536,0.000147704,0
2400,-0.010546415919469487,0.000497792,0
2410,-0.040520760029567823,0.0015282,0
2420,-0.025272460260920927,0.005588,0
2430,-0.0096852671191127674,0.00194204,0
2440,-0.0097968397085866424,0.00216225,0
2450,-0.017524446409508027,0.00427514,0
2460,-0.014218368579377628,0.00622511,0
2470,-0.01640480266088221,0.00128018,0
2480,-0.0034720779296530139,0.00144664,0
2490,-0.021265012950920464,0.00141412,0
2500,-0.02360647129889136,0.00692898,0
2510,-0.032296118471672249,0.00462379,0
2520,-0.031060154782662285,0.00125172,0
2530,-0.011659013814300545,0.00290364,0
2540,-0.0081274313282968576,0.000570913,0
2550,-0.013689747281268682,0.00216388,0
2560,-0.03199747714348012,0.00149419,0
2570,-0.012050036290478471,0.000371849,0
2580,-0.015473672595658173,0.00214862,0
2590,-0.012709589585663206,0.00151327,0
2600,-0.023022379620971554,0.0127558,0
2610,-0.043377725882828441,0.00165554,0
2620,-0.035182785221505211,0.00198083,0
2630,-0.025933029353176353,0.00748174,0
2640,-0.01732930657855869,0.00668158,0
