Timestep,Average Reward,C Loss,M Loss
10,-97.419012749779711,9483.24,0
20,-87.57421670458902,7664.03,0
30,-88.539764006195668,8131.13,0
40,-135.85641534773634,18537.8,0
50,-108.49427016066799,11781.3,0
60,-114.01903882791628,13197.0,0
70,-69.941843310145742,4891.06,0
80,-56.925010945771831,3485.2,0
90,-22.248225793645197,1986.6,0
100,-128.09835300986535,17446.9,30.6429
110,-47.881016453775516,5041.27,30.6429
120,-184.84611494835798,36447.4,30.6429
130,-39.328760698034031,1622.66,30.6429
140,-21.117280521813498,959.957,30.6429
150,-95.099941771283724,9229.76,30.6429
160,-129.12261265001342,17604.4,30.6429
170,-49.805141722571747,3908.14,30.6429
180,-164.82312357783508,27171.6,30.6429
190,-158.15449258922939,25251.0,30.6429
200,-104.28371191158317,10888.3,28.0865
210,-101.35455357278941,11912.0,28.0865
220,-206.08358418648544,46174.0,28.0865
230,-33.197156318869602,1946.26,28.0865
240,-118.05297130552495,14135.4,28.0865
250,-80.682193551023062,6754.0,28.0865
260,-136.55292908148323,19218.0,28.0865
270,-200.17896519711616,40629.0,28.0865
280,-122.5557046226276,15126.5,28.0865
290,-89.408223785561944,7936.89,28.0865
300,-100.62400294228797,10285.0,35.1425
310,-137.8764912573038,19151.9,35.1425
320,-100.84020440148913,10168.5,35.1425
330,-77.218497869158526,6184.31,35.1425
340,-46.202522313534203,3884.36,35.1425
350,-172.56136843779456,29760.7,35.1425
360,-165.37755494142084,27606.3,35.1425
370,-118.98567037560288,14165.3,35.1425
380,-110.30840333774873,12168.7,35.1425
390,-107.51119034458911,11571.7,35.1425
400,-91.261961448491235,8505.99,31.8118
410,-62.867333937476282,5723.58,31.8118
420,-172.56672083372814,31437.0,31.8118
430,-51.898722490505534,2755.69,31.8118
440,-82.270612385363691,7170.63,31.8118
450,-145.12542543967243,21056.4,31.8118
460,-132.51885207712604,17999.5,31.8118
470,-63.713895636026074,4447.08,31.8118
480,-7.8543734123971944,144.494,31.8118
490,-56.154963166145173,6755.37,31.8118
500,-222.67614643698306,51200.3,37.4104
510,-102.07175095756887,10416.8,37.4104
520,-99.865633883416436,9972.1,37.4104
530,-96.51005342235058,9472.93,37.4104
540,-58.71532518479205,3507.96,37.4104
550,-82.476922169144842,6845.07,37.4104
560,-64.007201836351157,4092.68,37.4104
570,-65.979580219884298,4389.4,37.4104
580,-50.229292696276872,2626.77,37.4104
590,-84.576290412313227,7170.32,37.4104
600,-99.302076511109732,9981.38,23.5187
610,-64.527429660862325,4167.81,23.5187
620,-62.263254697072057,4065.91,23.5187
630,-37.070477949543559,3718.84,23.5187
640,-182.20535867697757,33235.7,23.5187
650,-158.39232659253102,25095.3,23.5187
660,-131.31534850732754,17870.8,23.5187
670,-52.559130013974162,2784.4,23.5187
680,-47.429315262099664,2598.52,23.5187
690,-104.23250643175454,10866.1,23.5187
700,-113.04967283942999,12795.2,20.834
710,-113.71979090469048,13817.2,20.834
720,-200.04329543688749,40321.3,20.834
730,-141.87526445183943,20476.4,20.834
740,-84.622305421597076,7141.25,20.834
750,-80.259904263968906,6933.82,20.834
760,-17.454916643601532,463.438,20.834
770,-63.717316450243416,4614.57,20.834
780,-125.79305587674794,16498.2,20.834
790,-61.463327205596428,5267.5,20.834
800,-176.98578495049455,31370.8,23.3055
810,-147.86650458245305,22743.0,23.3055
820,-59.611905545594595,3570.77,23.3055
830,-67.394328996628701,4777.04,23.3055
840,-32.946353520321075,2448.5,23.3055
850,-133.62926912774009,18863.2,23.3055
860,-40.114011595657004,1637.17,23.3055
870,-53.960003561485451,2955.41,23.3055
880,-44.793586535041456,2970.38,23.3055
890,-141.06125275421374,19937.5,23.3055
900,-163.48785852568989,26750.1,33.7194
910,-178.6378119472019,31917.8,33.7194
920,-155.80796019804274,26034.4,33.7194
930,-34.105141405753031,1352.29,33.7194
940,-76.348063067841935,5813.46,33.7194
950,-85.827803392593722,7757.2,33.7194
960,-140.88121628682154,20038.0,33.7194
970,-94.009154409181988,9003.81,33.7194
980,-65.978971293267875,5555.22,33.7194
990,-161.11242663080318,26745.2,33.7194
1000,-86.172136949293119,8247.33,32.7209
1010,-156.55589725012993,26831.3,32.7209
1020,-17.693996440938669,732.539,32.7209
1030,-91.538703640982817,9717.68,32.7209
1040,-199.74495836777209,39973.7,32.7209
1050,-174.81140850276262,30615.9,32.7209
1060,-182.73840362062799,35374.6,32.7209
1070,-49.576534107759521,2458.39,32.7209
1080,-63.736927248651469,4914.64,32.7209
1090,-156.99766211904631,25003.0,32.7209
1100,-207.65345469058292,43471.8,42.9491
1110,-147.42427313828347,22019.5,42.9491
1120,-87.764984061538058,8393.58,42.9491
1130,-26.864397124542837,3733.14,42.9491
1140,-178.4126241782665,32897.2,42.9491
1150,-84.663870934639974,7373.56,42.9491
1160,-121.12511092646923,15118.3,42.9491
1170,-55.847429159996565,3141.36,42.9491
1180,-45.532269828148905,2302.46,42.9491
1190,-89.215056493375599,8024.3,42.9491
1200,-72.673203478070306,6787.96,22.7518
1210,-204.16873237028872,43095.9,22.7518
1220,-298.637380706106,92846.9,22.7518
1230,-114.33526295517042,13206.1,22.7518
1240,-84.181389797648109,7343.97,22.7518
1250,-126.57177968499714,16268.6,22.7518
1260,-83.359123062463865,7057.58,22.7518
1270,-108.58570645000627,12686.8,22.7518
1280,-38.549487750667552,5415.36,22.7518
1290,-218.09264111212173,48421.9,22.7518
1300,-138.20463886464469,19589.2,33.14
1310,-191.17372036075582,38017.4,33.14
1320,-81.005270333379968,6776.16,33.14
1330,-117.70567203337592,14338.1,33.14
1340,-48.718376664003003,2504.53,33.14
1350,-27.541176681202749,2340.51,33.14
1360,-139.56468454601389,19658.0,33.14
1370,-113.05078653460525,15087.6,33.14
1380,-237.197905039717,59232.8,33.14
1390,-75.093533620581184,5637.0,33.14
1400,-77.508671294639697,6011.54,39.7603
1410,-88.67136870280919,7935.48,39.7603
1420,-120.25066374624313,14718.0,39.7603
1430,-151.71384953717956,25255.1,39.7603
1440,-10.435943307715799,136.596,39.7603
1450,-32.131913265810354,1458.92,39.7603
1460,-102.09893467424497,10959.8,39.7603
1470,-165.82368451384076,27984.8,39.7603
1480,-106.02904111806765,11663.2,39.7603
1490,-161.73415412811113,26575.4,39.7603
1500,-103.95969663374569,10852.3,34.3868
1510,-113.28484694630329,13694.3,34.3868
1520,-38.33586400535556,2754.37,34.3868
1530,-141.67284692061321,20249.5,34.3868
1540,-105.96984976337505,11493.7,34.3868
1550,-157.0913146516524,24695.9,34.3868
1560,-174.36330111529256,30399.5,34.3868
1570,-166.41863131578185,29367.8,34.3868
1580,-38.292713952713726,1611.6,34.3868
1590,-14.414858908569627,1860.56,34.3868
1600,-132.6463807430757,17721.0,29.7483
1610,-98.454643906163852,9694.98,29.7483
1620,-96.795963390409,10316.7,29.7483
1630,-26.163605352301339,5111.03,29.7483
1640,-209.25437453772665,45717.5,29.7483
1650,-72.996723792433386,5436.56,29.7483
1660,-40.895770412683355,1673.44,29.7483
1670,-46.911234625415901,3302.47,29.7483
1680,-143.01576664344446,20623.1,29.7483
1690,-95.116219587489994,9937.24,29.7483
1700,-14.851067581423672,1019.95,29.466
1710,-89.014276771390072,8710.53,29.466
1720,-20.829553736899356,2793.83,29.466
1730,-159.14018471270282,25536.6,29.466
1740,-111.79386761824398,12577.9,29.466
1750,-81.507985222695964,6680.39,29.466
1760,-68.275071056325203,4850.28,29.466
1770,-118.46815010004499,14685.7,29.466
1780,-197.1145518463639,38854.4,29.466
1790,-204.65713969471966,41943.8,29.466
1800,-169.8204067631228,29436.9,41.8018
1810,-89.944218657836984,8533.46,41.8018
1820,-27.707635131567212,794.106,41.8018
1830,-52.896855113325067,3503.53,41.8018
1840,-123.79823930357159,15943.3,41.8018
1850,-62.966540359398245,5540.56,41.8018
1860,-177.6252496776724,31615.9,41.8018
1870,-141.26038506428318,20917.7,41.8018
1880,-49.509204649537772,2484.86,41.8018
1890,-67.397033596228908,4538.46,41.8018
1900,-65.897661587933968,4338.81,31.2056
1910,-69.250176346837591,4915.33,31.2056
1920,-100.08290792984806,10057.6,31.2056
1930,-85.539465211193914,8219.56,31.2056
1940,-179.8751822714184,32429.4,31.2056
1950,-198.22626347885728,39865.6,31.2056
1960,-125.98719381517537,15865.1,31.2056
1970,-120.58429263181452,14673.3,31.2056
1980,-87.274365499364464,7624.37,31.2056
1990,-94.326745331528684,9014.9,31.2056
2000,-60.468864186447796,3653.63,22.8086
2010,-66.028118075847672,4471.52,22.8086
2020,-92.141861167305564,8741.97,22.8086
2030,-57.730622937871658,4969.63,22.8086
2040,-171.03679411425759,29981.4,22.8086
2050,-92.460489672621236,8681.01,22.8086
2060,-119.26254496556825,14893.6,22.8086
2070,-48.825154131206503,2877.52,22.8086
2080,-110.18661801648462,12393.0,22.8086
2090,-68.254779404781672,5168.68,22.8086
2100,-123.64964475971442,16724.8,31.8294
2110,-19.272851390422829,1210.88,31.8294
2120,-112.44213370279166,12883.0,31.8294
2130,-153.79250012208928,23857.6,31.8294
2140,-108.07714061899871,11702.4,31.8294
2150,-86.409853561959963,7706.47,31.8294
2160,-36.477569633210599,1385.68,31.8294
2170,-14.203861991984359,220.507,31.8294
2180,-46.384902317351688,5409.34,31.8294
2190,-205.02720752303361,43607.4,31.8294
2200,-80.903949373596078,6642.74,28.3195
2210,-46.141901639246228,2324.66,28.3195
2220,-13.129029973657044,919.831,28.3195
2230,-92.627000131911899,8619.76,28.3195
2240,-71.656394710560249,5152.11,28.3195
2250,-66.222990662546849,5156.93,28.3195
2260,-148.6986405278742,22100.4,28.3195
2270,-134.55746130575625,18106.8,28.3195
2280,-133.12469053150642,18248.0,28.3195
2290,-189.61973627816934,36916.8,28.3195
2300,-86.780157437778868,8320.72,33.2804
2310,-10.164876609788646,705.856,33.2804
2320,-95.657006507823354,10386.6,33.2804
2330,-193.78868956891395,38286.2,33.2804
2340,-105.81319143621538,11424.5,33.2804
2350,-63.373089266471581,4079.85,33.2804
2360,-90.048001115622839,8194.0,33.2804
2370,-113.83958485630683,13083.4,33.2804
2380,-88.346987662558334,8452.91,33.2804
2390,-159.27767342451861,25616.7,33.2804
2400,-100.58064437253323,10706.4,29.9693
2410,-40.742425468669069,3296.92,29.9693
2420,-155.95276328549753,24823.5,29.9693
2430,-89.050588382375508,7932.28,29.9693
2440,-104.17180575987148,11192.6,29.9693
2450,-155.67736125833113,24536.1,29.9693
2460,-114.20860341459884,14032.0,29.9693
2470,-196.23682376029404,40151.0,29.9693
2480,-75.404234304409087,5734.0,29.9693
2490,-100.89175936591337,10275.7,29.9693
2500,-140.53248152858006,20241.2,25.4681
2510,-205.9595671830532,42442.3,25.4681
2520,-191.80808571375746,36918.1,25.4681
2530,-226.51388668763269,51295.5,25.4681
2540,-199.1496169115577,42908.6,25.4681
2550,-40.498659219423374,2982.75,25.4681
2560,-161.59522598702338,27234.1,25.4681
2570,-238.88626804659125,61596.3,25.4681
2580,-55.592325718865673,6416.94,25.4681
2590,-215.89658215538694,48579.0,25.4681
2600,-82.872114832308,6861.7,42.1653
2610,-84.645531364768814,7328.35,42.1653
2620,-124.81583151183831,15568.9,42.1653
2630,-126.94573911317843,16114.7,42.1653
2640,-128.74466757861123,17098.7,42.1653
2650,-63.977747693339509,4326.55,42.1653
2660,-111.85038894870573,12528.5,42.1653
2670,-130.19631132786637,16981.9,42.1653
2680,-139.89202217994585,20541.9,42.1653
2690,-45.649934144887496,2080.76,42.1653
2700,-57.863655523890451,5439.47,24.9975
2710,-177.00145788332603,34356.0,24.9975
2720,-13.621462322283534,221.606,24.9975
2730,-38.889370535070022,1891.72,24.9975
2740,-108.97951943558685,13254.6,24.9975
2750,-208.11423393658933,44362.9,24.9975
2760,-107.21622257620075,11559.2,24.9975
2770,-81.136415547844635,6578.02,24.9975
2780,-79.350789627786796,6387.95,24.9975
2790,-108.84439352144493,11842.7,24.9975
2800,-111.52036190251951,12579.7,26.6459
2810,-68.996277379709767,4945.72,26.6459
2820,-38.806859796864401,2586.87,26.6459
2830,-125.83461252456684,16983.4,26.6459
2840,-38.082863323794029,3476.57,26.6459
2850,-180.60080500796241,32935.1,26.6459
2860,-213.31478468642808,49114.3,26.6459
2870,-39.054489291544236,2208.32,26.6459
2880,-108.49414070266009,12666.2,26.6459
2890,-32.19719578108063,2759.54,26.6459
2900,-152.81859943287265,23436.1,35.6113
2910,-119.24500874207884,14485.5,35.6113
2920,-70.932019796935407,5079.48,35.6113
2930,-95.287020339625045,9093.63,35.6113
2940,-103.62403102646734,11094.9,35.6113
2950,-53.523039043835276,3210.78,35.6113
2960,-115.61155315496914,13572.6,35.6113
2970,-155.05845468887492,24317.9,35.6113
2980,-110.88101475108849,12832.0,35.6113
2990,-169.39086544925971,29608.8,35.6113
3000,-78.804239768469969,6213.33,41.0167
3010,-96.513386622577372,9650.2,41.0167
3020,-154.95315449193177,24062.7,41.0167
3030,-163.53004761621176,29517.5,41.0167
3040,-22.298416345881371,3250.62,41.0167
3050,-166.23933673306385,29438.8,41.0167
3060,-43.223417963348837,2221.7,41.0167
3070,-109.98593740939991,13139.9,41.0167
3080,-209.59641538949063,43936.1,41.0167
3090,-212.90431533374826,46325.8,41.0167
3100,-116.54530218504638,13602.8,36.3787
3110,-101.98267217349635,10445.5,36.3787
3120,-120.64319489898794,14693.3,36.3787
3130,-86.7200901863269,7600.74,36.3787
3140,-121.47203362889368,15153.5,36.3787
3150,-182.08599673579988,33152.9,36.3787
3160,-165.46979454540693,27644.2,36.3787
3170,-122.44707735426023,15407.1,36.3787
3180,-179.26551747202998,32346.6,36.3787
3190,-131.974227091616,17423.0,36.3787
3200,-111.84568912275856,12970.0,32.792
3210,-58.665473627285849,4670.55,32.792
3220,-160.6152475999684,26043.4,32.792
3230,-106.44723790130786,11529.2,32.792
3240,-63.951347573730075,4110.25,32.792
3250,-83.645114140090953,7171.84,32.792
3260,-113.56517746449413,14063.6,32.792
3270,-14.884817877999856,373.637,32.792
3280,-62.608338758011271,5022.81,32.792
3290,-160.27289474949725,25770.3,32.792
3300,-120.74095787576918,15285.7,29.8738
3310,-50.471031910882445,3509.63,29.8738
3320,-147.08730506456939,21647.9,29.8738
3330,-155.49565476166441,24782.7,29.8738
3340,-75.248794101934919,5929.92,29.8738
3350,-34.25288420878622,1776.63,29.8738
3360,-112.68743893763208,12937.5,29.8738
3370,-147.26126480156444,22885.1,29.8738
3380,-51.491733897038408,3334.62,29.8738
3390,-116.74155177888399,15119.7,29.8738
3400,-8.6839912291761099,693.619,22.4147
3410,-85.484477962028251,7321.17,22.4147
3420,-118.55693198398565,17141.9,22.4147
3430,-262.25572961074283,73819.9,22.4147
3440,-58.54841348076161,4189.06,22.4147
3450,-131.9566335436279,17923.0,22.4147
3460,-64.422067714392696,4172.32,22.4147
3470,-92.338047444219654,9788.75,22.4147
3480,-191.51672728117583,37130.6,22.4147
3490,-114.15074150013668,13824.7,22.4147
3500,-35.318486169023259,1619.7,32.2466
3510,-96.838029388782218,9518.38,32.2466
3520,-129.88617879216591,17049.0,32.2466
3530,-87.052662351734483,7606.37,32.2466
3540,-61.654721429228552,4188.37,32.2466
3550,-20.040621907460427,3270.56,32.2466
3560,-174.90967981979094,30956.2,32.2466
3570,-110.97543003289043,12525.6,32.2466
3580,-74.988845821030552,6374.65,32.2466
3590,-153.67246432937452,23710.6,32.2466
3600,-124.22150115893055,15433.9,37.9512
3610,-124.02515510546178,16608.4,37.9512
3620,-29.479020236494684,1925.95,37.9512
3630,-123.58120150187986,15490.7,37.9512
3640,-84.83997359785053,7546.7,37.9512
3650,-129.99598722660915,17849.4,37.9512
3660,-56.047325207695039,6202.96,37.9512
3670,-213.75808302756687,46487.5,37.9512
3680,-128.81289852833407,16583.9,37.9512
3690,-123.87671921613381,16920.2,37.9512
3700,-13.242662619848513,890.657,31.4512
3710,-88.964304270483154,8117.26,31.4512
3720,-49.622700134293652,2618.66,31.4512
3730,-94.595870150306283,9260.31,31.4512
3740,-143.83173476737804,20851.9,31.4512
3750,-102.78859630303891,10556.5,31.4512
3760,-108.95468648530678,13316.4,31.4512
3770,-210.59620113758419,46024.0,31.4512
3780,-83.731814101652574,7110.55,31.4512
3790,-51.532077830519938,2654.58,31.4512
3800,-47.759175107474988,2340.27,26.4683
3810,-67.333287366098588,4803.92,26.4683
3820,-23.63675320604591,937.117,26.4683
3830,-81.356557795701704,6615.6,26.4683
3840,-75.766599976473245,5745.97,26.4683
