Timestep,Average Reward,C Loss,M Loss
10,-0.03855012602912098,1.8653,0
20,-0.04837119078449903,0.324655,0
30,-0.17985883178586834,0.271799,0
40,-0.038304891965031874,0.189361,0
50,-0.080333023802097905,0.480663,0
60,-0.02862263932331513,0.638558,0
70,-0.030836084208141112,0.017638,0
80,-0.054802638758034483,1.23929,0
90,-0.12562443101562198,0.0224866,0
100,-0.057974377804251367,1.06114,0
110,-0.15094355860231967,0.229985,0
120,-0.16271986745374928,0.305057,0
130,-0.15370074069903777,0.0319166,0
140,-0.15499272536957959,0.0492233,0
150,-0.12908581278331377,0.126237,0
160,-0.04824939553698137,0.204467,0
170,-0.025472788314210293,0.0162969,0
180,-0.023700078821457773,0.0303805,0
190,-0.034130327963706006,0.73546,0
200,-0.028395958286023464,0.041801,0
210,-0.047177282593876747,0.246661,0
220,-0.034073204396750031,0.00177421,0
230,-0.018653800089809085,0.0167198,0
240,-0.033825817569073144,0.0491621,0
250,-0.04953248428728451,0.190949,0
260,-0.013205238762387845,0.0769067,0
270,-0.043051037565313421,0.171908,0
280,-0.063941195444511406,0.101383,0
290,-0.14917110281495152,0.0340048,0
300,-0.16226386056682665,0.0457461,0
310,-0.076425171216373877,0.479019,0
320,-0.12768278448797185,0.177872,0
330,-0.14653144614175345,0.179451,0
340,-0.04622704031673526,0.00250762,0
350,-0.024752334188277131,0.870592,0
360,-0.047444131778558961,0.320472,0
370,-0.13648358410651523,0.417416,0
380,-0.030602984057433356,0.185447,0
390,-0.15283276841840265,0.081001,0
400,-0.026502189247450625,1.22935,0
410,-0.064953594313788193,0.109417,0
420,-0.15471585144515343,0.099163,0
430,-0.055309371273675988,0.0687819,0
440,-0.092177688151408352,0.0188885,0
450,-0.08362844354075856,0.12232,0
460,-0.10806169161088959,0.0776227,0
470,-0.13858514889346116,0.331084,0
480,-0.07759259646628193,0.0117918,0
490,-0.042905793615467043,0.404639,0
500,-0.19164329066062219,0.0766983,0
510,-0.092459813806612584,0.0912963,0
520,-0.13045224635024522,0.0726123,0
