Timestep,Average Reward,C Loss,M Loss
100,-0.010703470896319602,0.849595,0
200,-0.0049164858856792061,0.319244,0
300,-0.0037404079000212969,0.178472,0
400,-0.0053281479306586579,0.0780783,0
500,-0.011459759904394524,0.528587,0
600,-0.008674380838110899,0.183471,0
700,-0.00098217982171594671,0.105753,0
800,-0.0040579857957915993,0.0917174,0
900,-0.01158675937719459,0.130944,0
1000,-0.010482178546616754,0.0416563,0
1100,-0.0010390292193754539,0.0430513,0
1200,-0.0065986129201849467,0.106813,0
1300,-0.0077359161208450924,0.0117085,0
1400,-0.0053767341088845925,0.0728209,0
1500,-0.007086276546679213,0.0296772,0
1600,-0.0065720093591457905,0.0392213,0
1700,-0.0093136905557503532,0.0859073,0
1800,-0.0044682122730634426,0.0134833,0
1900,-0.003880780550547368,0.0025288,0
2000,-0.0018604971200407666,0.0131754,0
2100,-0.0080759485965806403,0.0144692,0
2200,-0.005569955651849672,0.0153951,0
2300,-0.0040277923495756762,0.00284333,0
2400,-0.0015857591570316129,0.0112223,0
2500,-0.00154188074899437,0.00293425,0
2600,-0.014508595796883824,0.0602705,0
2700,-0.0045902268894259636,0.000883258,0
2800,-0.0052799944702996982,0.000715915,0
2900,-0.0065029083236007243,0.0200035,0
3000,-0.0034848747549712615,0.0116077,0
3100,-0.007111694008510301,0.0183775,0
3200,-0.003725882637132109,0.0147499,0
3300,-0.0037987349153842005,0.00150365,0
3400,-0.0032101718615476183,0.00331058,0
3500,-0.011821777706495857,0.0601862,0
3600,-0.0073973304361372918,0.00452553,0
3700,-0.0081217560383277237,0.0055343,0
3800,-0.0068597602755924051,0.000409261,0
3900,-0.003858513098142296,0.000409331,0
4000,-0.0071616224605217426,0.000563606,0
4100,-0.0021962249897303624,0.000416649,0
4200,-0.00066690045947087747,0.0032525,0
4300,-0.0019645451968239029,0.000631532,0
4400,-0.0065520443806290777,0.0022193,0
4500,-0.0069981609417147901,0.000259747,0
4600,-0.0014140970953649241,0.00107681,0
4700,-0.0031179201748156682,0.00205217,0
4800,-0.0040964346238948676,0.00367652,0
4900,-0.0056445960865261578,0.00101974,0
5000,-0.013136331385487547,0.0169196,0
5100,-0.008735932917802381,0.00260764,0
5200,-0.0074380899738133964,0.00097796,0
5300,-0.0084234166923945978,0.000816641,0
5400,-0.013468614575075118,0.0023461,0
5500,-0.00017828146296479692,0.0145973,0
5600,-0.0047118362651873049,0.0043104,0
5700,-0.0035839766324459238,0.00471349,0
5800,-0.0099581112396029629,0.00855479,0
5900,-0.0022524374642295271,0.00195037,0
6000,-0.0036428761947418296,0.000459461,0
6100,-0.0025754224087196297,0.000483043,0
6200,-0.0079810413470021296,0.000882298,0
6300,-0.0041883823001109518,0.00208708,0
6400,-0.00087806771544051527,0.000213803,0
6500,-0.0013000066948654942,0.000294749,0
6600,-0.0073623474051673805,0.00249977,0
